akpop,akrank,alpop,alrank,arpop,arrank,azpop,azrank,capop,carank,copop,corank,ctpop,ctrank,depop,derank,flpop,flrank,gapop,garank,hipop,hirank,iapop,iarank,idpop,idrank,ilpop,ilrank,inpop,inrank,kspop,ksrank,kyrank,kypop,lapop,larank,marank,mapop,mdpop,mdrank,mepop,merank,mirank,mipop,mnrank,mnpop,mopop,morank,mspop,msrank,mtrank,mtpop,ncpop,ncrank,ndpop,ndrank,nepop,nerank,nhrank,nhpop,njpop,njrank,nmrank,nmpop,nvrank,nvpop,nyrank,nypop,ohpop,ohrank,okpop,okrank,orpop,orrank,papop,parank,rirank,ripop,scpop,scrank,sdpop,sdrank,tnpop,tnrank,txpop,txrank,utpop,utrank,vapop,varank,vtpop,vtrank,wapop,warank,wipop,wirank,wvpop,wvrank,wyrank,wypop
8.487,3.1,10.0283124,3.135494216,9.846070282,3.135494216,10.56674238,3.135494216,12.15473724,3.135494216,10.34743592,3.135494216,,,7.396335294,3.135494216,11.38634131,3.135494216,10.4392204,3.135494216,9.446676517,3.135494216,9.847287503,3.135494216,8.982184279,3.135494216,10.94535311,3.135494216,10.5077762,3.135494216,9.919262472,3.135494216,3.135494216,9.768354879,9.870706063,3.135494216,3.135494216,10.8919687,8.708639656,3.135494216,7.18690102,3.135494216,3.135494216,11.05296721,3.135494216,10.57231643,10.2238667,3.135494216,9.736842475,3.135494216,3.135494216,8.109826276,10.52005062,3.135494216,7.671826798,3.135494216,8.880029117,3.135494216,3.135494216,9.48425308,11.01490089,3.135494216,3.135494216,9.241354426,3.135494216,9.333619388,3.135494216,10.24860092,10.71869749,3.135494216,9.87395575,3.135494216,9.984606604,3.135494216,9.569691731,3.135494216,3.135494216,9.677527539,9.808022361,3.135494216,8.078378104,3.135494216,10.05319983,3.135494216,11.71700851,3.135494216,10.31267904,3.135494216,9.957360018,3.135494216,8.577158773,3.135494216,10.80098275,3.135494216,10.4263208,3.135494216,8.587838031,3.135494216,3.135494216,7.882692206
8.451,3.2,9.99410492,3.17805383,9.750511183,3.17805383,10.48681987,3.17805383,12.0800558,3.17805383,10.33257153,3.17805383,,,7.244941546,3.17805383,11.35254542,3.17805383,10.41670032,3.17805383,9.390576422,3.17805383,9.757189295,3.17805383,8.913684825,3.17805383,10.94477082,3.17805383,10.5040259,3.17805383,9.862092477,3.17805383,3.17805383,9.700452954,9.820051594,3.17805383,3.17805383,10.85427632,8.692154394,3.17805383,,,3.17805383,10.99733852,3.17805383,10.56473118,10.21997572,3.17805383,9.70722933,3.17805383,3.17805383,8.107418812,10.42412488,3.17805383,7.648263031,3.17805383,8.878218658,3.17805383,3.17805383,9.464750005,11.01409429,3.17805383,3.17805383,9.232493177,3.17805383,9.100971835,3.17805383,10.22520867,10.70884672,3.17805383,9.857495969,3.17805383,9.965287953,3.17805383,9.549523217,3.17805383,3.17805383,9.672059782,9.770698741,3.17805383,8.035278911,3.17805383,10.04845332,3.17805383,11.70673907,3.17805383,10.29099234,3.17805383,9.779170718,3.17805383,8.544613787,3.17805383,10.77264475,3.17805383,10.34425545,3.17805383,8.637462024,3.17805383,3.17805383,7.854381211
8.41,3.2,9.979058739,3.218875825,9.656307423,3.218875825,10.46198843,3.218875825,12.04873439,3.218875825,10.19954694,3.218875825,,,7.207118856,3.218875825,11.34987698,3.218875825,10.35038247,3.218875825,9.367685943,3.218875825,9.645170089,3.218875825,8.904494329,3.218875825,10.89982715,3.218875825,10.48097132,3.218875825,9.675519884,3.218875825,3.218875825,9.693877016,9.81591238,3.218875825,3.218875825,10.84449041,8.681181042,3.218875825,,,3.218875825,10.99398366,3.218875825,10.49368797,10.16319444,3.218875825,9.685766771,3.218875825,3.218875825,8.04494705,10.45737267,3.218875825,7.524021415,3.218875825,8.859789495,3.218875825,3.218875825,9.372969295,10.94450604,3.218875825,3.218875825,9.144200569,3.218875825,9.079889943,3.218875825,10.21913736,10.65749462,3.218875825,9.845169643,3.218875825,9.957975738,3.218875825,9.529303064,3.218875825,3.218875825,9.666498594,9.646205352,3.218875825,7.954021087,3.218875825,9.93498622,3.218875825,11.68307322,3.218875825,10.27010788,3.218875825,9.768755439,3.218875825,8.534246946,3.218875825,10.68875802,3.218875825,10.28752471,3.218875825,8.601350499,3.218875825,3.218875825,7.848543482
8.384,3.3,9.968900691,3.258096538,9.618402106,3.258096538,10.36712722,3.258096538,12.03061746,3.258096538,10.15552949,3.258096538,,,7.195937226,3.258096538,11.34378466,3.258096538,10.34141985,3.258096538,9.365119426,3.258096538,9.632597043,3.258096538,8.828494129,3.258096538,10.87604519,3.258096538,10.37567629,3.258096538,9.489334816,3.258096538,3.258096538,9.633841843,9.783351751,3.258096538,3.258096538,10.76331375,8.490027523,3.258096538,,,3.258096538,10.96429413,3.258096538,10.46826144,10.15335093,3.258096538,9.669914806,3.258096538,3.258096538,7.993957548,10.42350084,3.258096538,7.519149958,3.258096538,8.82585367,3.258096538,3.258096538,9.329011902,10.93389238,3.258096538,3.258096538,9.125000325,3.258096538,9.052984561,3.258096538,10.20592276,10.63947868,3.258096538,9.827847638,3.258096538,9.92329018,3.258096538,9.522446728,3.258096538,3.258096538,9.483872809,9.555205858,3.258096538,7.940939762,3.258096538,9.913190328,3.258096538,11.67943094,3.258096538,10.23867325,3.258096538,9.722265391,3.258096538,8.5201887,3.258096538,10.60658506,3.258096538,10.21258859,3.258096538,8.567696174,3.258096538,3.258096538,7.774015077
8.346,3.3,9.968713337,3.295836866,9.594105053,3.295836866,10.24238542,3.295836866,12.02626393,3.295836866,9.890959402,3.295836866,,,7.185387016,3.295836866,11.34322789,3.295836866,10.32476039,3.295836866,9.34171945,3.295836866,9.601165503,3.295836866,8.78828846,3.295836866,10.8685113,3.295836866,10.37548918,3.295836866,9.46498259,3.295836866,3.295836866,9.633252394,9.726213237,3.295836866,3.295836866,10.71869749,8.421122723,3.295836866,,,3.295836866,10.95493835,3.295836866,10.45351466,10.11054237,3.295836866,9.667258762,3.295836866,3.295836866,7.889084407,10.41783696,3.295836866,7.503840747,3.295836866,8.77059433,3.295836866,3.295836866,9.323758339,10.91837397,3.295836866,3.295836866,9.110630528,3.295836866,9.050406334,3.295836866,10.19342957,10.63482126,3.295836866,9.81482026,3.295836866,9.916156956,3.295836866,9.502114062,3.295836866,3.295836866,9.389908141,9.542948008,3.295836866,7.842278779,3.295836866,9.835583374,3.295836866,11.67152623,3.295836866,10.21464198,3.295836866,9.667638629,3.295836866,8.500047033,3.295836866,10.5777322,3.295836866,10.19305535,3.295836866,8.549466752,3.295836866,3.295836866,7.713784617
8.334,3.3,9.959867886,3.33220451,9.46831038,3.33220451,10.17964092,3.33220451,12.01532973,3.33220451,9.882059605,3.33220451,,,7.139660336,3.33220451,11.25994107,3.33220451,10.30155873,3.33220451,9.277905558,3.33220451,9.584727525,3.33220451,8.664405571,3.33220451,10.85697773,3.33220451,10.37392859,3.33220451,9.439465995,3.33220451,3.33220451,9.55002174,9.719204072,3.33220451,3.33220451,10.70855618,8.339023006,3.33220451,,,3.33220451,10.91915292,3.33220451,10.43992244,10.05380231,3.33220451,9.601841773,3.33220451,3.33220451,7.913155186,10.40232156,3.33220451,7.503289631,3.33220451,8.745602852,3.33220451,3.33220451,9.224046019,10.91246685,3.33220451,3.33220451,9.02749868,3.33220451,8.921190556,3.33220451,10.08108966,10.62624208,3.33220451,9.801399454,3.33220451,9.881497535,3.33220451,9.481588138,3.33220451,3.33220451,9.269646478,9.5385644,3.33220451,7.82284529,3.33220451,9.797793648,3.33220451,11.64334828,3.33220451,10.18384285,3.33220451,9.626877294,3.33220451,8.487352349,3.33220451,10.5492024,3.33220451,10.14647295,3.33220451,8.398409655,3.33220451,3.33220451,7.650644551
8.288,3.4,9.94059064,3.36729583,9.429315246,3.36729583,10.1478445,3.36729583,12.00715818,3.36729583,9.866408544,3.36729583,,,7.090076836,3.36729583,11.23938296,3.36729583,10.29150127,3.36729583,9.174091239,3.36729583,9.531698971,3.36729583,8.622273668,3.36729583,10.85665009,3.36729583,10.34656952,3.36729583,9.42262518,3.36729583,3.36729583,9.548810611,9.70363319,3.36729583,3.36729583,10.68265187,7.910590612,3.36729583,,,3.36729583,10.88485416,3.36729583,10.34817337,10.04563794,3.36729583,9.586925781,3.36729583,3.36729583,7.8559322,10.3194309,3.36729583,7.490529402,3.36729583,8.673170773,3.36729583,3.36729583,9.22177475,10.90992973,3.36729583,3.36729583,9.026417534,3.36729583,8.898775359,3.36729583,10.07554831,10.56565993,3.36729583,9.770527425,3.36729583,9.812194294,3.36729583,9.480367509,3.36729583,3.36729583,9.242710752,9.45273738,3.36729583,7.784473236,3.36729583,9.782449224,3.36729583,11.5585105,3.36729583,10.17591638,3.36729583,9.527556975,3.36729583,8.43468077,3.36729583,10.50391619,3.36729583,10.1369774,3.36729583,8.377931124,3.36729583,3.36729583,7.605392365
8.188,3.4,9.923927232,3.401197382,9.421006402,3.401197382,10.14662979,3.401197382,11.96166077,3.401197382,9.861936125,3.401197382,,,6.981934677,3.401197382,11.22764052,3.401197382,10.23731343,3.401197382,9.160834952,3.401197382,9.501067803,3.401197382,8.616857515,3.401197382,10.77547106,3.401197382,10.32282269,3.401197382,9.420601297,3.401197382,3.401197382,9.514953305,9.613135252,3.401197382,3.401197382,10.66532089,,,,,3.401197382,10.86564991,3.401197382,10.33015953,9.974691312,3.401197382,9.55640927,3.401197382,3.401197382,7.754910272,10.27725557,3.401197382,7.424165281,3.401197382,8.641355834,3.401197382,3.401197382,9.215427411,10.89536802,3.401197382,3.401197382,9.023408203,3.401197382,8.842748916,3.401197382,9.957928388,10.56542782,3.401197382,9.746658289,3.401197382,9.754697479,3.401197382,9.478074807,3.401197382,3.401197382,9.184612223,9.452030861,3.401197382,7.779885115,3.401197382,9.767209534,3.401197382,11.5514825,3.401197382,10.09950654,3.401197382,9.490166668,3.401197382,8.431417414,3.401197382,10.49888408,3.401197382,10.09141835,3.401197382,8.321178307,3.401197382,3.401197382,7.552762084
8.177,3.4,9.900131929,3.433987204,9.415890055,3.433987204,10.13693781,3.433987204,11.93829123,3.433987204,9.85608143,3.433987204,,,6.967909202,3.433987204,11.22548336,3.433987204,10.17660152,3.433987204,9.157783121,3.433987204,9.446281682,3.433987204,8.613775289,3.433987204,10.70754979,3.433987204,10.29684634,3.433987204,9.400878084,3.433987204,3.433987204,9.367344121,9.586445325,3.433987204,3.433987204,10.63746473,,,,,3.433987204,10.84949241,3.433987204,10.23849443,9.958685713,3.433987204,9.52544304,3.433987204,3.433987204,7.675546003,10.26461756,3.433987204,7.379008128,3.433987204,8.61866616,3.433987204,3.433987204,9.097843341,10.88252771,3.433987204,3.433987204,9.001099726,3.433987204,8.77801781,3.433987204,9.900934296,10.54799581,3.433987204,9.706559843,3.433987204,9.732995747,3.433987204,9.372544252,3.433987204,3.433987204,9.010424947,9.436200231,3.433987204,7.748460024,3.433987204,9.686885062,3.433987204,11.53376677,3.433987204,10.06972207,3.433987204,9.400712767,3.433987204,8.383661799,3.433987204,10.45308186,3.433987204,10.08000061,3.433987204,8.289790583,3.433987204,3.433987204,7.529406458
8.117,3.5,9.799958692,3.465735903,9.407796816,3.465735903,10.02078158,3.465735903,11.93655788,3.465735903,9.851193758,3.465735903,,,6.897704943,3.465735903,11.13044908,3.465735903,10.13201658,3.465735903,9.141847376,3.465735903,9.346879736,3.465735903,8.55718284,3.465735903,10.70274996,3.465735903,10.29133165,3.465735903,9.357984214,3.465735903,3.465735903,9.325631416,9.585689856,3.465735903,3.465735903,10.62958583,,,,,3.465735903,10.79357804,3.465735903,10.23795779,9.952896573,3.465735903,9.521055144,3.465735903,3.496507561,7.568379268,10.19768585,3.465735903,7.324489979,3.465735903,8.591743923,3.465735903,3.465735903,9.080801001,10.84105042,3.465735903,3.465735903,8.990815266,3.465735903,8.640472208,3.465735903,9.863290363,10.51425805,3.465735903,9.70094288,3.465735903,9.718662866,3.465735903,9.264544426,3.465735903,3.465735903,8.965334574,9.429957714,3.465735903,7.696667082,3.465735903,9.628919119,3.465735903,11.53019548,3.465735903,9.988976939,3.465735903,9.051110146,3.465735903,8.381831553,3.465735903,10.39307933,3.465735903,10.07744086,3.465735903,8.285008895,3.465735903,3.465735903,7.509883061
8.085,3.5,9.736310733,3.496507561,9.35677565,3.496507561,9.944485532,3.496507561,11.9340933,3.496507561,9.753594463,3.496507561,,,6.759255271,3.496507561,11.11075991,3.496507561,10.12494969,3.496507561,9.128262261,3.496507561,9.326611154,3.496507561,8.451907725,3.496507561,10.69469114,3.496507561,10.2803474,3.496507561,9.32134493,3.496507561,3.496507561,9.323311851,9.539284342,3.496507561,3.496507561,10.6236174,,,,,3.496507561,10.79094662,3.496507561,10.23012588,9.896362228,3.496507561,9.489334816,3.496507561,3.465735903,7.622174595,10.19361663,3.496507561,7.237059026,3.496507561,8.444407422,3.496507561,3.496507561,9.070273383,10.83592719,3.496507561,3.496507561,8.971448464,3.496507561,8.635331719,3.496507561,9.825904318,10.49460201,3.496507561,9.690418087,3.496507561,9.680968806,3.496507561,9.255791635,3.496507561,3.496507561,8.95001403,9.331052447,3.496507561,7.654917048,3.496507561,9.570040735,3.496507561,11.50021503,3.496507561,9.97184689,3.496507561,8.853379673,3.496507561,8.375629627,3.496507561,10.39090124,3.496507561,10.04897222,3.496507561,8.262558973,3.496507561,3.496507561,7.425357887
8.071,3.5,9.728717412,3.526360525,9.279306576,3.526360525,9.762960317,3.526360525,11.92132626,3.526360525,9.708809974,3.526360525,,,6.70073111,3.526360525,11.08725255,3.526360525,10.07706264,3.526360525,9.087155271,3.526360525,9.310276201,3.526360525,8.402231173,3.526360525,10.68880362,3.526360525,10.27852782,3.526360525,9.30136867,3.526360525,3.526360525,9.305832353,9.510000421,3.526360525,3.526360525,10.61543195,,,,,3.526360525,10.78646966,3.526360525,10.2269831,9.892881507,3.526360525,9.487820582,3.526360525,3.526360525,7.571473649,10.14874478,3.526360525,7.232733136,3.526360525,8.411832676,3.526360525,3.526360525,9.056722883,10.81987828,3.526360525,3.526360525,8.891374009,3.526360525,8.574707098,3.526360525,9.806866514,10.48829757,3.526360525,9.527848201,3.526360525,9.680344001,3.526360525,9.246865147,3.526360525,3.526360525,8.76795191,9.30810209,3.526360525,7.620705087,3.526360525,9.530973545,3.526360525,11.49846136,3.526360525,9.924563878,3.526360525,8.840435439,3.526360525,8.375399186,3.526360525,10.38241995,3.526360525,9.959678832,3.526360525,8.250620082,3.526360525,3.526360525,7.359467638
7.989,3.6,9.686885062,3.555348061,9.234837844,3.555348061,9.719023703,3.555348061,11.91209077,3.555348061,9.597437823,3.555348061,,,6.665683718,3.555348061,11.0396846,3.555348061,10.06002111,3.555348061,9.083642719,3.555348061,9.285447844,3.555348061,8.391403185,3.555348061,10.68012534,3.555348061,10.26587117,3.555348061,9.301186055,3.555348061,3.555348061,9.259606613,9.492884267,3.555348061,3.555348061,10.6045533,,,,,3.555348061,10.76424443,3.555348061,10.15144078,9.887713798,3.555348061,9.479756636,3.555348061,3.555348061,7.585788822,10.17515457,3.555348061,7.22620901,3.555348061,8.393216012,3.555348061,3.555348061,9.050523671,10.81593089,3.555348061,3.555348061,8.837100411,3.555348061,8.525161361,3.555348061,9.804826766,10.47939842,3.555348061,9.425935506,3.555348061,9.669662153,3.555348061,9.200794959,3.555348061,3.555348061,8.721765357,9.286375058,3.555348061,7.596894438,3.555348061,9.500918248,3.555348061,11.46312579,3.555348061,9.839535526,3.555348061,8.810907036,3.555348061,8.338066526,3.555348061,10.36923212,3.555348061,9.858385579,3.555348061,8.180880942,3.555348061,3.555348061,7.313886832
7.898,3.6,9.659886159,3.583518938,9.219795531,3.583518938,9.635673465,3.583518938,11.8881925,3.583518938,9.578726472,3.583518938,,,6.315358002,3.583518938,11.01871111,3.583518938,10.02566094,3.583518938,9.052282067,3.583518938,9.26860928,3.583518938,8.324093761,3.583518938,10.67278526,3.583518938,10.24604836,3.583518938,9.242517104,3.583518938,3.583518938,9.243194709,9.478992519,3.583518938,3.583518938,10.60269135,,,,,3.583518938,10.75758368,3.583518938,10.14333088,9.880730565,3.583518938,9.434443463,3.583518938,3.583518938,7.555905094,10.1985796,3.583518938,7.201170883,3.583518938,8.366370302,3.583518938,3.583518938,9.045111893,10.81392116,3.583518938,3.583518938,8.819221858,3.583518938,8.405591015,3.583518938,9.688622143,10.45843532,3.583518938,9.415238483,3.583518938,9.652780083,3.583518938,9.187276432,3.583518938,3.583518938,8.59507973,9.258749511,3.583518938,7.594884387,3.583518938,9.489486113,3.583518938,11.45682061,3.583518938,9.814328416,3.583518938,8.660600655,3.583518938,8.316300249,3.583518938,10.35970914,3.583518938,9.818310855,3.583518938,8.087025471,3.583518938,3.583518938,7.166265974
7.881,3.6,9.637306012,3.610917913,9.16062478,3.610917913,9.567105312,3.610917913,11.87885941,3.610917913,9.45579321,3.610917913,,,6.12249281,3.610917913,11.01076221,3.610917913,9.962463758,3.610917913,9.031333316,3.610917913,9.244935017,3.610917913,8.280204233,3.610917913,10.63335232,3.610917913,10.09241226,3.610917913,9.209640127,3.610917913,3.610917913,9.212737497,9.477692178,3.610917913,3.610917913,10.59363022,,,,,3.610917913,10.74272444,3.610917913,10.11859893,9.817275856,3.610917913,9.398146859,3.610917913,3.610917913,7.54538975,10.12838956,3.610917913,7.186144305,3.610917913,8.280204233,3.610917913,3.610917913,9.0205107,10.79053483,3.610917913,3.610917913,8.775703887,3.610917913,8.363575703,3.610917913,9.669914806,10.45602118,3.610917913,9.413362845,3.610917913,9.590145733,3.610917913,9.180911561,3.610917913,3.610917913,8.43511508,9.243001154,3.610917913,7.591357047,3.610917913,9.453208116,3.610917913,11.44362898,3.610917913,9.813289285,3.610917913,8.655214489,3.610917913,8.303504799,3.610917913,10.35325659,3.610917913,9.812851432,3.610917913,8.07589363,3.610917913,3.610917913,7.153833802
7.792,3.6,9.60958618,3.63758616,9.155567346,3.63758616,9.45876173,3.63758616,11.87695033,3.63758616,9.449042262,3.63758616,,,6.091309882,3.63758616,11.01059697,3.63758616,9.932949263,3.63758616,9.021356672,3.63758616,9.220587688,3.63758616,8.179480185,3.63758616,10.62740639,3.63758616,10.08384886,3.63758616,9.155567346,3.63758616,3.63758616,9.210640327,9.447702361,3.63758616,3.63758616,10.58410658,,,,,3.63758616,10.67777684,3.63758616,10.0986842,9.807251945,3.63758616,9.351579484,3.63758616,3.63758616,7.532623619,10.06271106,3.63758616,7.167037877,3.63758616,8.272826004,3.63758616,3.63758616,8.946895524,10.76873759,3.63758616,3.63758616,8.748622322,3.63758616,8.19836439,3.63758616,9.656371442,10.44158782,3.63758616,9.386811515,3.63758616,9.577757412,3.63758616,9.175127616,3.63758616,3.63758616,8.158229917,9.120196822,3.63758616,7.548555979,3.63758616,9.426902312,3.63758616,11.37908545,3.63758616,9.792500124,3.63758616,8.310906757,3.63758616,8.273081334,3.63758616,10.32380843,3.63758616,9.783351751,3.63758616,8.068089626,3.63758616,3.63758616,7.079184395
7.77,3.7,9.60743723,3.663561646,9.140561477,3.663561646,9.377971213,3.663561646,11.84997611,3.663561646,9.39507568,3.663561646,,,5.955837369,3.663561646,11.0091913,3.663561646,9.928228944,3.663561646,9.001839097,3.663561646,9.197660319,3.663561646,8.172446818,3.663561646,10.62638769,3.663561646,10.06296687,3.663561646,9.131513591,3.663561646,3.663561646,9.117896082,9.42577428,3.663561646,3.663561646,10.55838755,,,,,3.663561646,10.64215766,3.663561646,10.0888877,9.79003886,3.663561646,9.333177282,3.663561646,3.688879454,7.532088144,10.08397409,3.663561646,7.151485464,3.663561646,8.211754397,3.663561646,3.663561646,8.937087036,10.76458265,3.663561646,3.663561646,8.720950029,3.663561646,8.092239407,3.663561646,9.652780083,10.42735773,3.663561646,9.360999248,3.663561646,9.570110521,3.663561646,9.152499372,3.663561646,,,9.119758994,3.663561646,7.523481313,3.663561646,9.424644975,3.663561646,11.34871098,3.663561646,9.78588575,3.663561646,,,8.239593454,3.663561646,10.2786309,3.663561646,9.76663637,3.663561646,8.054840221,3.663561646,3.663561646,7.060476366
7.753,3.7,9.600691842,3.688879454,9.124564595,3.688879454,9.329455853,3.688879454,11.82862632,3.688879454,9.380251909,3.688879454,,,5.950642553,3.688879454,10.99678575,3.688879454,9.896110408,3.688879454,8.932476608,3.688879454,9.192787213,3.688879454,8.090708716,3.688879454,10.61503932,3.688879454,10.0610467,3.688879454,9.128804884,3.688879454,3.688879454,9.116908427,9.421573272,3.688879454,3.688879454,10.54849436,,,,,3.688879454,10.62303321,3.688879454,10.08876308,9.787739944,3.688879454,9.29449768,3.688879454,3.663561646,7.542743545,9.981605332,3.688879454,7.126087273,3.688879454,8.177796683,3.688879454,3.688879454,8.925188429,10.74088658,3.688879454,3.688879454,8.703506769,3.688879454,8.066835314,3.688879454,9.644975857,10.41174989,3.688879454,9.342333081,3.688879454,9.479985757,3.688879454,9.103534368,3.688879454,,,9.099297073,3.688879454,7.484368643,3.688879454,9.4127913,3.688879454,11.31080928,3.688879454,9.761751162,3.688879454,,,8.234034208,3.688879454,10.22799565,3.688879454,9.761520681,3.688879454,8.031385331,3.688879454,3.688879454,7.038783541
